region_summ_key,region_mean_temp,region_max_temp,region_min_temp,region_mean_precip,region_mean_snow,mean_snow_grnd_last_day,location_key,date_key
1583,-19.18641975308642,4.292592592592593,-40.19135802469136,4.583116883116883,3.7818181818181817,22.847457627118644,8,109
1584,-2.645679012345679,16.10246913580247,-22.709876543209877,11.25064935064935,13.20909090909091,12.782608695652174,8,110
1585,2.634567901234568,23.509876543209877,-12.476543209876544,11.155844155844155,12.272727272727273,7.827586206896552,8,111
1586,8.5475,29.27125,-8.161249999999999,44.751948051948055,5.127272727272727,0.0,8,112
1587,17.513749999999998,34.853750000000005,2.39375,48.74545454545455,0.0,0.0,8,113
1588,20.4225,36.635000000000005,6.40875,23.580263157894734,0.0,0.0,8,114
1589,16.997468354430378,34.92911392405063,3.2177215189873416,58.20666666666666,0.0,0.0,8,115
1590,13.311250000000001,29.5525,-1.155,13.921052631578947,0.0,0.0,8,116
1591,5.69873417721519,25.243037974683546,-9.177215189873417,19.217567567567567,1.989473684210526,0.25,8,117
1592,-3.5475000000000003,13.1725,-21.00125,17.861842105263158,19.78,8.638297872340425,8,118
1593,-17.445,4.07625,-38.635000000000005,22.35657894736842,31.9,20.4,8,119
1594,-16.34375,2.76125,-38.15375,24.538157894736845,42.690000000000005,25.583333333333332,8,120
1595,-16.769620253164558,4.80126582278481,-36.6,18.732,10.67,28.229508196721312,8,121
1596,-6.9113924050632916,10.91518987341772,-31.10886075949367,14.41891891891892,14.39,25.227272727272727,8,122
1597,-0.19746835443037974,16.656962025316457,-14.473417721518988,14.736486486486486,12.28,5.67741935483871,8,123
1598,9.673417721518987,24.90126582278481,-3.3303797468354435,58.875,2.4666666666666663,0.0,8,124
1599,15.156962025316457,29.768354430379745,0.47721518987341777,68.86842105263158,0.0,0.0,8,125
1600,18.49240506329114,33.05949367088608,5.859493670886076,58.87894736842105,0.0,0.0,8,126
1601,19.066666666666666,33.34871794871795,5.006410256410256,40.128,0.0,0.0,8,127
1602,14.162337662337663,34.05194805194805,-0.8441558441558441,14.48767123287671,0.0,0.0,8,128
1603,6.008974358974359,23.82051282051282,-8.535897435897436,13.45,6.894736842105263,0.2916666666666667,8,129
1604,-8.506410256410257,7.975641025641026,-27.276923076923076,23.42837837837838,29.900000000000002,9.79245283018868,8,130
1605,-18.433766233766235,-0.6064935064935064,-37.527272727272724,17.104109589041094,21.005555555555553,20.114754098360656,8,131
1606,-12.008000000000001,2.6293333333333333,-29.76842105263158,7.326388888888889,6.517647058823529,22.912280701754387,8,132
1607,-13.655263157894737,3.306578947368421,-35.07631578947369,9.206944444444444,12.952941176470588,25.517241379310345,8,133
1608,-23.759375,-2.6375,-44.28125,32.816,37.3,29.545454545454547,11,0
1609,-12.458620689655174,3.6448275862068966,-32.50344827586207,14.722727272727274,15.838461538461539,31.428571428571427,11,1
1610,-13.736363636363636,2.5939393939393938,-30.24848484848485,18.834615384615383,22.788235294117644,31.263157894736842,11,2
1611,-1.438235294117647,9.938235294117646,-17.988235294117647,13.203703703703704,5.661111111111111,14.857142857142858,11,3
1612,4.584375,18.809375,-8.621875,29.924,7.8875,0.0,11,4
1613,11.91875,27.984375,-0.7625,51.64,0.6875,0.1,11,5
1614,13.69032258064516,27.703225806451613,1.535483870967742,48.776,0.0,0.0,11,6
1615,11.79,23.913333333333334,-1.16,49.270833333333336,0.0,3.0,11,7
