"province","yearmo","month_alpha","year","total_price_index","house_price_index","land_price_index","region_mean_temp","region_max_temp","region_min_temp","region_mean_precip","region_mean_snow","mean_snow_grnd_last_day"
"ON","202102","February","2021",113.7,114,113.9,-10.41271676300578,6.072832369942196,-27.141040462427743,34.75424836601307,43.11587301587302,31.7196261682243
"ON","202101","January","2021",112.2,113,111.4,-6.550867052023121,3.3046242774566474,-22.60520231213873,25.037254901960782,27.246031746031747,24.063636363636363
"ON","202012","December","2020",110.8,111.2,110.8,-4.734682080924856,6.859537572254336,-18.136416184971097,54.30191082802548,36.396875,16.74757281553398
"ON","202011","November","2020",110.2,110.4,110.5,2.645348837209302,19.623837209302327,-10.265116279069767,53.51210191082802,20.8265625,3.376344086021505
"ON","202010","October","2020",109.5,109.7,109.9,5.809941520467836,20.08255813953488,-8.51578947368421,68.98967741935483,3.732786885245901,1.7246376811594204
"ON","202009","September","2020",108.8,108.6,109.6,13.473410404624278,25.251724137931035,0.0473988439306358,64.0283870967742,0,0
"ON","202008","August","2020",107.7,107.4,109,18.975882352941177,30.405263157894737,7.503529411764705,103.41812080536911,0,0
"ON","202007","July","2020",107.2,106.7,108.6,21.86140350877193,33.48953488372093,11.282456140350876,68.25503355704699,0,0
"ON","202006","June","2020",106.7,106.4,107.7,17.2757225433526,31.44712643678161,3.0167630057803465,68.11118421052632,0.1375,0
"ON","202005","May","2020",106.5,106.3,107.5,10.18421052631579,29.925,-5.5625730994152045,47.60337837837838,3.159375,0
"ON","202004","April","2020",106.4,106,107.5,2.6278106508875743,16.256470588235295,-10.306508875739643,47.96330935251798,7.780952380952381,3.4328358208955225
"ON","202003","March","2020",106.3,105.9,107.5,-1.403529411764706,13.35029239766082,-18.665294117647058,56.23098591549296,10.643939393939394,15.741573033707866
"ON","202002","February","2020",105.9,105.4,107.3,-7.719883040935672,6.805263157894737,-27.383040935672515,35.631159420289855,46.881818181818176,35.137614678899084
"ON","202001","January","2020",105.4,104.6,107.3,-6.446242774566474,6.110404624277456,-23.203468208092485,69.83262411347518,38.40447761194029,23.79816513761468
"ON","201912","December","2019",105.5,104.7,107.2,-5.955294117647059,6.395294117647059,-23.515882352941176,52.39424460431655,38.36,14.43877551020408
"ON","201911","November","2019",105.3,104.4,107.2,-2.425730994152047,8.329239766081871,-18.13801169590643,44.01928571428572,29.374242424242425,6.922222222222223
"ON","201910","October","2019",105.2,104.2,107.2,7.9754385964912275,23.45263157894737,-2.82093023255814,115.24859154929575,2.1151515151515152,0.2352941176470588
"ON","201909","September","2019",105,104,107.1,14.554335260115607,27.40404624277457,3.125862068965517,82.81944444444444,0,0
"ON","201908","August","2019",104.5,103.3,107,18.365116279069767,29.00406976744186,7.058720930232558,63.92377622377623,0,0
"ON","201907","July","2019",104.5,103.3,106.9,20.451445086705203,31.493641618497108,8.770520231213872,71.81438356164384,0,0
"ON","201906","June","2019",104.7,103.8,107,15.659090909090908,29.27840909090909,2.832954545454545,76.67105263157895,0,0
"ON","201905","May","2019",104.6,103.6,106.9,9.433142857142856,23.594857142857144,-1.4874285714285715,80.07467532467533,1.098529411764706,0
"ON","201904","April","2019",104.6,103.6,106.9,3.2482758620689656,17.92183908045977,-11.05632183908046,87.49805194805195,8.213636363636365,1.7582417582417582
"ON","201903","March","2019",104.6,103.6,106.9,-4.80632183908046,10.55,-24.320689655172416,47.31493506493506,20.44179104477612,22.57391304347826
"ON","201902","February","2019",104.5,103.5,106.9,-10.017714285714286,5.070285714285714,-27.274857142857144,59.475657894736834,49.7235294117647,38.9344262295082
"ON","201901","January","2019",104.5,103.5,106.9,-12.393181818181818,4.7392045454545455,-31.21534090909091,50.28525641025641,55.364285714285714,30.983606557377048
"ON","201812","December","2018",104.6,103.7,106.9,-5.148,8.418857142857142,-19.56,54.70318471337579,20.59,11.583333333333334
"ON","201811","November","2018",104.6,103.6,106.9,-2.391525423728813,10.133898305084744,-18.989830508474576,74.75384615384615,33.1225352112676,7.431034482758621
"ON","201810","October","2018",104.5,103.5,106.8,5.83063583815029,20.926553672316384,-4.145977011494253,82.67012987012987,6.176811594202898,0.3835616438356164
"ON","201809","September","2018",104.4,103.5,106.7,15.336942675159236,29.396273291925468,2.136305732484076,74.21655172413793,0.0176470588235294,0
"ON","201808","August","2018",104.4,103.7,106.5,20.05576923076923,31.305625,8.544585987261147,89.18827586206896,0,0
"ON","201807","July","2018",104.3,103.5,106.5,20.88853503184713,32.57515527950311,8.872611464968152,66.87724137931035,0,0
"ON","201806","June","2018",104.2,103.3,106.5,17.07452229299363,31.08695652173913,5.036942675159235,55.74206896551724,0.028169014084507,0
"ON","201805","May","2018",104.1,103.2,106.5,13.36687898089172,29.93913043478261,-1.0414012738853504,60.27862068965517,0.0342857142857142,0
"ON","201804","April","2018",104.1,103.2,106.5,0.5531645569620254,19.032098765432096,-14.073417721518986,80.02993197278911,21.464383561643835,2.674698795180723
"ON","201803","March","2018",104.3,103.4,106.5,-3.466242038216561,8.204347826086957,-15.878343949044586,29.583561643835612,16.89041095890411,13.563636363636364
"ON","201802","February","2018",104.3,103.4,106.6,-7.727564102564102,9.60375,-25.076282051282053,56.61081081081081,35.825,21.10185185185185
"ON","201801","January","2018",104.6,104,106.6,-10.278980891719744,7.685714285714286,-29.56751592356688,54.90533333333333,38.71486486486487,17.89763779527559
"ON","201712","December","2017",104.5,103.9,106.5,-9.709677419354838,8.60754716981132,-29.017419354838708,51.225850340136056,56.498591549295774,22.638655462184875
"ON","201711","November","2017",104.5,103.9,106.5,-0.3493506493506493,11.427044025157231,-14.644155844155843,68.0360544217687,13.87361111111111,4.683673469387755
"ON","201710","October","2017",104.4,103.8,106.5,10.51103896103896,23.72641509433962,-2.3987012987012983,83.36666666666666,2.6767123287671235,2.567901234567901
"ON","201709","September","2017",104.3,103.6,106.5,15.914743589743589,30.115,2.883974358974359,60.11517241379311,0,0
"ON","201708","August","2017",104.2,103.5,106.4,17.738064516129032,28.68553459119497,5.783870967741936,72.5734693877551,0,0
"ON","201707","July","2017",104.1,103.4,106.3,19.1974358974359,29.69375,9.080128205128204,76.58590604026845,0,0
"ON","201706","June","2017",103.9,103.1,106.3,16.692903225806454,29.48805031446541,4.728387096774194,111.33108108108108,0,0
"ON","201705","May","2017",103.8,103,106.2,10.5,26.61987577639752,-2.0694267515923563,110.194,1.4605263157894737,0
"ON","201704","April","2017",103,102.3,104.5,6.027564102564102,22.811875,-5.128205128205129,95.38709677419357,5.8775,2.026315789473684
"ON","201703","March","2017",101.4,100.8,102.5,-3.888235294117647,12.598089171974523,-21.07207792207792,56.03947368421053,20.48076923076923,7.074380165289257
"ON","201702","February","2017",101.1,100.6,102,-4.794871794871795,12.21125,-20.03205128205128,63.00064935064936,36.25063291139241,16.47747747747748
"ON","201701","January","2017",100.3,99.9,100.9,-5.601923076923077,6.576874999999999,-22.98205128205128,64.84285714285714,35.32125,19.9765625
"ON","201612","December","2016",100,100,100,-5.700632911392406,6.753703703703703,-23.06012658227848,71.09038461538462,64.09634146341463,19.496
"ON","201611","November","2016",99.9,99.8,100,4.260509554140127,18.84223602484472,-8.72484076433121,51.78525641025641,11.175,2.6597938144329896
"ON","201610","October","2016",99.5,99.6,99.1,9.243037974683546,23.3,-3.3987341772151898,68.57483443708608,2.187012987012987,0.0158730158730158
"ON","201609","September","2016",98.5,98.5,98.1,16.400632911392407,29.03024691358025,3.6443037974683534,69.29867549668874,0,0
"ON","201608","August","2016",98.2,98.4,97.6,20.886335403726708,32.096969696969694,9.374534161490685,91.82272727272728,0,0
"ON","201607","July","2016",97.8,97.8,97.6,20.451898734177217,32.28395061728395,8.387341772151899,63.34333333333333,0,0
"ON","201606","June","2016",97,96.8,97.4,16.64879518072289,30.92048192771085,3.7493975903614456,57.621428571428574,0,0
"ON","201605","May","2016",96.6,96.4,97.1,12.22121212121212,29.60060606060606,-1.6369696969696972,40.81233766233766,0.3164556962025316,0
"ON","201604","April","2016",95.3,94.6,96.8,2.424848484848485,21.744242424242422,-13.883636363636365,43.43860759493671,18.91860465116279,0.1147540983606557
"ON","201603","March","2016",94.8,93.9,96.6,-0.7843373493975903,14.910843373493975,-20.93975903614458,92.04567901234569,19.05111111111111,5.669811320754717
"ON","201602","February","2016",94.6,93.6,96.6,-7.448192771084338,8.77289156626506,-29.248192771084337,60.700625,37.85227272727273,21.8503937007874
"ON","201601","January","2016",94.2,93,96.7,-7.786144578313253,6.210240963855422,-23.45240963855421,52.03544303797469,39.58604651162791,16.934426229508198
"ON","201512","December","2015",94.1,92.8,96.7,0.4670731707317073,12.877439024390243,-13.428658536585369,62.49810126582279,16.373563218390803,9.312
"ON","201511","November","2015",93.9,92.6,96.7,4.087804878048781,18.860365853658536,-11.034756097560976,56.934810126582285,9.217241379310344,2.245614035087719
"ON","201510","October","2015",93.8,92.4,96.6,7.712195121951219,21.729268292682928,-4.693292682926829,78.88506493506493,1.2853658536585366,0.0512820512820512
"ON","201509","September","2015",93.4,92,96.4,17.265243902439025,30.3640243902439,3.5951219512195123,66.34117647058824,0,0
"ON","201508","August","2015",93.3,91.8,96.4,18.598181818181818,30.175151515151512,7.9806060606060605,78.69354838709677,0,0
"ON","201507","July","2015",92.8,91.2,96.2,19.301807228915663,31.6855421686747,7.156024096385543,56.760377358490565,0,0
"ON","201506","June","2015",92.6,90.9,96.2,16.04397590361446,27.218072289156627,3.298795180722892,112.33333333333331,0,0
"ON","201505","May","2015",92.1,90.4,95.8,12.860479041916166,27.96646706586826,-1.5634730538922157,66.58662420382166,0.5813953488372093,0
"ON","201504","April","2015",91.8,90.4,94.5,4.412121212121212,20.466666666666665,-10.675151515151516,57.75471698113208,4.222471910112359,0.7671232876712328
"ON","201503","March","2015",91.6,90.2,94.5,-4.947878787878787,9.709696969696967,-25.24,24.529447852760736,15.255555555555556,16.759166666666665
"ON","201502","February","2015",91.4,89.8,94.5,-16.653658536585365,-1.8121951219512196,-32.06829268292683,36.49329268292683,50.22637362637363,38.05217391304348
"ON","201501","January","2015",91.2,89.5,94.5,-12.292682926829269,2.9768292682926827,-28.09451219512195,42.92576687116564,43.75760869565217,25.703389830508478
"ON","201412","December","2014",91.2,89.6,94.3,-4.267901234567901,7.166666666666667,-18.05679012345679,39.06211180124224,22.108888888888888,10.142857142857142
"ON","201411","November","2014",91.1,89.4,94.2,-1.6273291925465838,13.462111801242235,-16.850931677018632,60.5875,36.073626373626375,6.701923076923077
"ON","201410","October","2014",91,89.3,94.1,8.6920245398773,21.454601226993866,-2.3846625766871163,83.34873417721519,1.995505617977528,0.7916666666666666
"ON","201409","September","2014",90.9,89.3,94,14.140490797546011,27.95153374233129,0.8496932515337423,92.43548387096774,0.3113636363636363,0.0579710144927536
"ON","201408","August","2014",90.7,89,94,18.060122699386504,28.97423312883436,7.221472392638036,75.73032258064516,0,0
"ON","201407","July","2014",90.4,88.6,94,17.898136645962733,28.96543209876543,7.546296296296297,94.987012987013,0,0
"ON","201406","June","2014",90.4,88.7,94,17.47361963190184,29.6680981595092,5.415950920245399,93.09150326797386,0,0
"ON","201405","May","2014",90.2,88.3,94,11.79320987654321,27.930246913580245,-0.7901234567901234,71.0316129032258,0.7137931034482758,0
"ON","201404","April","2014",90.2,88.3,93.9,3.189375,18.635,-12.305625,80.70943396226414,10.410869565217393,2.7093023255813957
"ON","201403","March","2014",89.8,87.7,93.9,-7.957232704402516,8.871069182389936,-27.212578616352204,39.20251572327044,35.3934065934066,33.11268656716418
"ON","201402","February","2014",89.8,87.7,93.9,-12.00301204819277,4.06566265060241,-29.41976047904192,48.38934911242604,42.75841584158416,41.5886524822695
"ON","201401","January","2014",89.5,87.4,93.8,-12.668639053254438,4.436686390532544,-31.193491124260355,63.10406976744186,62.23592233009709,35.11971830985915
"ON","201312","December","2013",89.4,87.3,93.8,-9.83063583815029,7.660344827586208,-26.55491329479769,66.71193181818181,55.57757009345794,24.26056338028169
"ON","201311","November","2013",89.3,87.1,93.7,-0.5473988439306359,13.369364161849711,-17.229479768786128,61.909659090909095,22.198130841121493,9.86641791044776
"ON","201310","October","2013",89.2,86.9,93.7,9.024418604651164,23.519767441860463,-4.488953488372093,104.040350877193,3.1485436893203884,0.1931818181818181
"ON","201309","September","2013",89.1,86.8,93.7,14.229651162790695,29.32267441860465,1.1930232558139535,80.34319526627219,0,0
"ON","201308","August","2013",89.1,86.8,93.7,18.64502923976608,29.834502923976608,7.273099415204679,73.47988165680474,0,0
"ON","201307","July","2013",89,86.7,93.6,19.89764705882353,32.3164705882353,7.867058823529412,99.15384615384616,0,0
"ON","201306","June","2013",88.8,86.5,93.6,16.538235294117648,29.91764705882353,3.661764705882353,91.46823529411763,0.0752475247524752,0
"ON","201305","May","2013",88.8,86.5,93.6,12.238095238095235,28.06369047619048,-2.4541666666666666,82.525748502994,1.925,0
"ON","201304","April","2013",88.7,86.3,93.5,3.1449101796407186,21.35209580838324,-10.928143712574853,93.20872093023256,11.208490566037735,2.967391304347826
"ON","201303","March","2013",88.6,86.2,93.5,-3.0723529411764705,10.88,-17.26764705882353,33.059195402298855,21.97222222222222,15.8027027027027
"ON","201302","February","2013",88.5,86.1,93.4,-8.502958579881657,4.72235294117647,-25.055621301775147,65.18571428571428,61.88288288288288,30.807142857142857
"ON","201301","January","2013",88.5,86.3,93.3,-7.876744186046511,9.958959537572255,-27.227325581395352,75.04606741573033,37.9283185840708,13.600769230769233
"ON","201212","December","2012",88.4,86.1,93.3,-3.805325443786983,11.58529411764706,-16.384615384615383,65.88728323699422,32.45688073394496,18.59124087591241
"ON","201211","November","2012",88.2,85.9,93.2,0.521264367816092,14.974137931034482,-12.244827586206895,31.471910112359552,11.501785714285717,5.436290322580645
"ON","201210","October","2012",88,85.6,93.1,8.330232558139535,21.787209302325586,-3.4866279069767443,109.29827586206898,1.927102803738317,0.2886597938144329
"ON","201209","September","2012",87.8,85.3,93.1,14.383236994219654,28.80867052023121,1.2757225433526012,93.93657142857144,0,0
"ON","201208","August","2012",87.5,84.9,92.9,19.320689655172416,32.00574712643678,6.998850574712644,68.67556818181818,0,0
"ON","201207","July","2012",87.3,84.7,92.7,21.550857142857144,33.658522727272725,10.053977272727272,61.66666666666666,0,0
"ON","201206","June","2012",87.2,84.7,92.7,18.436046511627907,31.73815028901734,5.772093023255814,77.94431818181819,0,0
"ON","201205","May","2012",86.9,84.3,92.4,13.865895953757226,30.120231213872835,0.1781609195402299,57.29887005649717,0.1927272727272727,0.1
"ON","201204","April","2012",86.5,83.8,92.1,5.008235294117647,21.716470588235296,-6.694736842105263,41.37016574585636,5.068376068376068,0.1612903225806451
"ON","201203","March","2012",86.3,83.5,92.1,3.9321637426900575,24.472514619883043,-18.60058139534884,46.492817679558016,11.006896551724138,0.9831858407079646
"ON","201202","February","2012",85.9,83,91.8,-4.040828402366864,6.418823529411765,-19.54647058823529,31.467403314917128,29.21565217391305,23.88346456692913
"MB","201201","January","2012",88.1,88.1,87.8,-12.891176470588237,5.858823529411764,-32.72058823529412,17.502597402597402,19.12727272727273,16.782
"MB","202302","February","2023",140.6,154.2,110.8,-16.884375,0.94375,-36.0625,10.74153846153846,15.985714285714286,31.27777777777778
"MB","202301","January","2023",140.4,153.8,110.8,-14.855555555555556,-1.531746031746032,-34.00476190476191,7.558461538461539,10.94090909090909,28.134615384615383
"MB","202212","December","2022",142.2,156.6,110.8,-16.7953125,-1.29375,-34.0109375,22.515384615384612,34.74285714285715,24.254901960784316
"MB","202211","November","2022",142.6,157.2,110.8,-6.8109375,11.078125,-22.55625,22.747692307692308,32.60952380952381,12.444444444444445
"MB","202210","October","2022",142.6,157.2,110.8,5.1578125,21.8671875,-8.99375,32.3359375,4.654999999999999,5.535714285714286
"MB","202209","September","2022",143.6,158.6,110.6,13.1578125,30.2828125,-1.2515625,35.946969696969695,0,0
"MB","202208","August","2022",143.6,158.6,110.6,18.1078125,30.4640625,5.6765625,57.65454545454545,0,0
"MB","202207","July","2022",143.6,158.6,110.6,18.59375,31.5171875,6.809375,78.95522388059702,0,0
"MB","202206","June","2022",143.6,158.6,110.6,14.982539682539684,31.88888888888889,1.307936507936508,80.62985074626866,0.008695652173913,0
"MB","202205","May","2022",143.6,158.6,110.6,8.479032258064517,23.101587301587305,-4.303225806451613,104.29710144927536,0.925,0
"MB","202204","April","2022",142.4,156.9,110.6,-1.9523809523809523,11.32063492063492,-16.55238095238095,67.77462686567164,37.48695652173913,6.875
"MB","202203","March","2022",141.1,155,110.4,-9.623809523809523,7.741269841269841,-29.77142857142857,16.02537313432836,15.443478260869565,21.686274509803923
"MB","202202","February","2022",136.5,148.9,110.2,-21.236507936507937,0.6571428571428571,-38,22.246268656716417,32.29565217391304,38.25
"MB","202201","January","2022",135.2,146.7,110.2,-20.603174603174605,-1.196825396825397,-36.04444444444445,24.61641791044776,37.44347826086957,28.357142857142858
"MB","202112","December","2021",133.3,144.1,110,-17.04126984126984,1.2603174603174605,-36.05873015873016,21.32985074626865,29.213043478260868,23.10909090909091
"MB","202111","November","2021",129.7,139.7,108.1,-3.973015873015873,11.906349206349208,-22.925396825396824,26.838805970149256,25.839130434782607,8.518518518518519
"MB","202110","October","2021",128.9,138.6,108.1,7.142857142857143,26.247619047619047,-6.519047619047619,44.80294117647059,0.4608695652173913,0.5652173913043478
"MB","202109","September","2021",126.8,135.5,108.1,14.130158730158731,27.83015873015873,1.93968253968254,24.79264705882353,0,0
"MB","202108","August","2021",126.6,135.2,108.1,16.940625,33.1,4.38125,85.5231884057971,0,0
"MB","202107","July","2021",125.4,133.7,107.8,20.104615384615386,34.543076923076924,5.013846153846154,24.365714285714283,0,0
"MB","202106","June","2021",125,133,107.8,17.04,33.386153846153846,3.3846153846153846,61.028985507246375,0,0
"MB","202105","May","2021",122.7,129.9,106.3,7.90923076923077,27.493846153846157,-7.013846153846154,36.41449275362319,1.7884615384615383,0
"MB","202104","April","2021",116.8,122.3,104.3,1.165151515151515,17.118181818181817,-11.506060606060606,17.14857142857143,14.557692307692308,2.878787878787879
"MB","202103","March","2021",113.5,116.9,105.8,-4.395384615384615,14.315384615384616,-30.232307692307693,11.854411764705883,11.22,13.866666666666667
"MB","202102","February","2021",112.3,115.3,105.7,-19.904545454545456,3.606060606060606,-40.28333333333333,8.03768115942029,10.538461538461538,21.92727272727273
"MB","202101","January","2021",110.4,112.9,104.9,-12.646875,2.578125,-35.06875,11.976119402985072,14.488,24.69090909090909
"MB","202012","December","2020",109.1,111,104.9,-11.19076923076923,4.263076923076923,-30.21384615384616,17.330434782608695,19.684615384615384,15.785714285714286
"MB","202011","November","2020",109.1,111.2,104.6,-6.4,12.092307692307692,-21.45692307692308,13.725,13.52962962962963,12.975609756097562
"MB","202010","October","2020",108.8,110.7,104.6,0.5384615384615384,16.807692307692307,-13.16153846153846,20.147826086956524,10.423076923076923,6.53125
"MB","202009","September","2020",108.7,110.8,104,10.598387096774196,26.09193548387097,-2.606451612903226,24.021538461538466,0.144,0
"MB","202008","August","2020",106.9,108.3,104,17.87258064516129,31.614516129032257,6.114516129032259,60.8890625,0,0
"MB","202007","July","2020",106,107.4,102.9,19.58730158730159,31.142857142857142,9.057142857142855,75.40757575757576,0,0
"MB","202006","June","2020",105.8,107.3,102.9,15.783606557377048,31.4672131147541,2.1327868852459018,100.5140625,0,0
"MB","202005","May","2020",105.5,106.7,102.9,8.212903225806452,26.320967741935487,-8.724193548387097,28.96969696969697,1.704,0
"MB","202004","April","2020",105.6,106.9,102.9,-1.707936507936508,19.607936507936508,-20.596825396825395,29.08208955223881,22.566666666666663,6.615384615384615
"MB","202003","March","2020",105.5,106.7,102.9,-8.132307692307693,9.736923076923077,-26.25692307692308,14.81764705882353,17.27777777777778,15.090909090909092
"MB","202002","February","2020",105.5,106.7,102.9,-14.6921875,3.696875,-33.3171875,6.05,7.576923076923077,22.857142857142858
"MB","202001","January","2020",105.3,106.5,102.9,-14.952380952380953,0.3666666666666667,-34.598412698412695,17.87121212121212,25.134615384615383,21.686274509803923
"MB","201912","December","2019",105.1,106.7,101.7,-14.714285714285714,0.2365079365079364,-32.08730158730159,9.190909090909091,13.307692307692308,12.803921568627452
"MB","201911","November","2019",104.7,106.2,101.7,-7.367741935483871,5.058064516129033,-22.37741935483871,15.593939393939394,15.468,7.711538461538462
"MB","201910","October","2019",105,106.6,101.7,2.4047619047619047,18.14444444444444,-9.123809523809523,44.81029411764706,24.24230769230769,3.707317073170732
"MB","201909","September","2019",104.9,106.5,101.7,11.6671875,28.5328125,-1.509375,107.5089552238806,1.992,0.0952380952380952
"MB","201908","August","2019",104.7,106.2,101.5,16.345454545454544,30.098484848484848,4.516666666666666,67.39264705882353,0,0
"MB","201907","July","2019",104.7,106.2,101.5,18.55606060606061,30.433333333333334,5.63939393939394,72.54117647058824,0,0
"MB","201906","June","2019",104.4,105.7,101.5,15.204545454545457,31.245454545454542,0.4045454545454545,49.59264705882353,0,0
"MB","201905","May","2019",104.6,106.1,101.5,7.256060606060606,26.009090909090908,-6.525757575757575,25.200000000000003,1.4785714285714289,0
"MB","201904","April","2019",104.8,106.2,101.7,1.1776119402985077,18.438805970149254,-13.556716417910447,16.791044776119403,7.953571428571428,0.46875
"MB","201903","March","2019",104.7,106.2,101.7,-8.107462686567166,9.261194029850746,-29.444776119402984,5.82,5.7192307692307685,10.227272727272728
"MB","201902","February","2019",104.5,105.9,101.7,-21.67121212121212,-7.254545454545455,-36.5969696969697,19.025757575757577,26.022222222222226,32.25454545454546
"MB","201901","January","2019",104.5,105.9,101.7,-20.209090909090907,1.240909090909091,-41.20454545454545,17.765151515151516,22.003703703703703,23.267857142857142
"MB","201812","December","2018",104.3,105.6,101.7,-12.467692307692309,3.28,-32.19846153846154,13.96818181818182,17.896296296296295,16.654545454545456
"MB","201811","November","2018",104.4,105.7,101.7,-10.040298507462689,3.488059701492537,-25.56865671641791,16.916176470588233,21.942857142857143,11.127272727272729
"MB","201810","October","2018",104.4,105.7,101.7,0.7602941176470589,15.960294117647058,-10.248529411764704,33.89565217391305,14.05714285714286,2.176470588235294
"MB","201809","September","2018",104.1,105.4,101.6,8.270491803278688,24.057377049180328,-4.983606557377049,64.04714285714286,2.3857142857142857,0
"MB","201808","August","2018",104.1,105.4,101.2,16.949180327868852,33.24426229508197,3.29344262295082,34.70144927536232,0,0
"MB","201807","July","2018",104,105.3,101.2,18.78166666666667,31.825,6.226666666666668,66.56029411764706,0,0
"MB","201806","June","2018",103.9,105.3,101.2,17.185245901639345,31.22131147540984,4.016393442622951,77.61884057971014,0,0
"MB","201805","May","2018",103.7,105,101,11.732786885245902,30.455737704918032,-5.888524590163934,32.57571428571429,0.1999999999999999,0
"MB","201804","April","2018",103.5,104.7,101,-2.332203389830509,21.81864406779661,-24.81694915254237,6.154411764705882,2.8851851851851853,1.4615384615384617
"MB","201803","March","2018",103.5,104.7,100.8,-7.672881355932203,5.7322033898305085,-23.806779661016947,19.238235294117647,22.975862068965515,19.527272727272727
"MB","201802","February","2018",103.4,104.6,100.8,-18.595,0.2083333333333333,-34.09344262295082,5.737313432835821,6.446428571428571,23.625
"MB","201801","January","2018",103.3,104.6,100.8,-17.075,0.6733333333333333,-34.096666666666664,14.373529411764704,19.01034482758621,22.620689655172413
"MB","201712","December","2017",103.3,104.5,100.8,-15.952459016393442,1.621311475409836,-36.02622950819672,12.602898550724635,15.883333333333333,14.224137931034482
"MB","201711","November","2017",103.2,104.4,100.8,-8.962903225806452,3.8774193548387097,-23.066129032258065,20.795714285714286,29.686666666666667,10.36842105263158
"MB","201710","October","2017",103,104.2,100.6,4.703333333333333,20.598333333333336,-10.433333333333334,30.42957746478873,7.956666666666666,2.306122448979592
"MB","201709","September","2017",102.9,104.1,100.6,12.79016393442623,29.81967213114754,0.0442622950819672,70.03714285714287,0,0
"MB","201708","August","2017",102.6,103.6,100.5,17.40169491525424,30.48983050847458,4.294915254237289,31.126086956521736,0,0
"MB","201707","July","2017",102.3,103.2,100.5,18.955,31.195,6.931666666666667,47.61857142857143,0,0
"MB","201706","June","2017",102.2,103,100.5,15.213333333333331,30.71333333333333,3.6366666666666654,66.71714285714286,0,0
"MB","201705","May","2017",101.8,102.6,100.1,9.331147540983608,23.878688524590164,-4.421311475409836,30.92535211267605,0.3870967741935484,0
"MB","201704","April","2017",101.3,101.8,100,1.863934426229508,17.872131147540983,-11.540983606557376,21.031944444444445,9.4125,4.125
"MB","201703","March","2017",100.5,100.8,100,-8.743333333333334,9.293333333333331,-30.26,26.49264705882353,21.24,9.596491228070176
"MB","201702","February","2017",100.5,100.7,100,-12.18032786885246,5.967213114754099,-30.475409836065573,10.892957746478872,10.45625,18.75438596491228
"MB","201701","January","2017",100.3,100.5,100,-13.670967741935485,3.6225806451612894,-35.041935483870965,15.268055555555556,15.57878787878788,24.58333333333333
"MB","201612","December","2016",100,100,100,-15.481967213114752,-0.3672131147540983,-33.19016393442623,30.36056338028169,38.409375,23.43859649122807
"MB","201611","November","2016",100,100,100,1.3229508196721311,17.147540983606557,-12.131147540983608,19.75277777777778,11.359375,5.830508474576271
"MB","201610","October","2016",99.9,99.9,99.8,4.30655737704918,20.58688524590164,-5.908196721311475,77.92361111111111,12.946875,2.909090909090909
"MB","201609","September","2016",99.4,99.2,99.8,12.827868852459016,26.537704918032787,0.7426229508196721,67.42857142857143,0,0
"MB","201608","August","2016",99,98.9,99.5,17.236065573770492,28.845901639344262,5.495081967213115,65.90714285714286,0,0
"MB","201607","July","2016",98.9,98.6,99.5,18.475,30.866666666666667,6.260000000000001,86.01492537313433,0,0
"MB","201606","June","2016",98.7,98.4,99.5,15.924242424242424,29.156060606060606,3.083333333333333,74.22500000000001,0,0
"MB","201605","May","2016",98.5,98.1,99.5,11.566153846153846,30.406060606060606,-4.04,57.656578947368416,3.810810810810811,0
"MB","201604","April","2016",98.3,97.8,99.5,0.38,20.01076923076923,-17.560000000000002,36.61973684210526,12.116216216216216,0.7965517241379311
"MB","201603","March","2016",98.1,97.5,99.5,-4.363076923076924,12.706153846153846,-27.03538461538461,25.16103896103896,17.04054054054054,9.884615384615383
"MB","201602","February","2016",97.9,97.2,99.5,-13.193846153846154,4.712307692307692,-32.53230769230769,15.697333333333331,18.86111111111111,25.140625
"MB","201601","January","2016",97.9,97.2,99.5,-14.64153846153846,2.352307692307692,-32.06153846153846,13.582894736842103,13.567567567567568,20.9672131147541
"MB","201512","December","2015",97.7,97,99.5,-9.123809523809523,6.992063492063492,-30.07777777777778,20.912328767123288,27.84857142857143,17.49206349206349
"MB","201511","November","2015",97.7,96.9,99.5,-2.5484375,10.6515625,-18.95,21.613333333333333,14.211111111111112,5.8213114754098365
"MB","201510","October","2015",97.6,96.8,99.5,5.909375,23.4015625,-7.1984375,40.025333333333336,1.4285714285714286,0.6904761904761905
"MB","201509","September","2015",97.5,96.6,99.5,13.409375,29.121875,-1.990625,55.212162162162166,0.0058823529411764,0
"MB","201508","August","2015",97.3,96.3,99.5,17.3140625,32.175,4.578125,67.42297297297297,0.0342857142857142,0
"MB","201507","July","2015",97.3,96.3,99.5,19.1828125,30.8765625,6.084375,100.62702702702704,0,0
"MB","201506","June","2015",97.2,96.2,99.5,16.25,29.16875,3.4765625,63.16756756756756,0,0
"MB","201505","May","2015",96.8,96,98.4,8.861538461538462,27.786153846153844,-5.267692307692308,59.29866666666666,5.616666666666666,0.1428571428571428
"MB","201504","April","2015",96.7,95.9,98.4,2.7,22.73692307692308,-17.209230769230768,16.64342105263158,8.518918918918919,0.0911764705882353
"MB","201503","March","2015",96.6,95.8,98.4,-5.658461538461538,13.04,-28.747692307692308,17.245945945945948,14.391891891891891,5.533333333333333
"MB","201502","February","2015",96.3,95.4,98.2,-20.647692307692303,-2.5430769230769235,-35.98153846153846,15.222972972972974,18.47027027027027,24.45098039215686
